kategori,nama_wisata,latitude,longitude,alamat,provinsi,kota_kabupaten,nama_lengkap,path_gambar,deskripsi_bersih
taman,Taman Nasional Tanjung Puting,-3.0641552,112.0185747,"Taman Nasional Tanjung Puting, Kotawaringin Barat, Kalimantan Tengah, Kalimantan, Indonesia",Kalimantan Tengah,Kotawaringin Barat,"Taman Nasional Tanjung Puting, Kotawaringin Barat, Kalimantan Tengah",gambar_wisata/Taman_Nasional_Tanjung_Puting,"Taman Nasional Tanjung Puting adalah sebuah taman nasional yang terletak di semenanjung barat daya provinsi Kalimantan Tengah.
Tanjung Puting pada awalnya merupakan cagar alam dan suaka margasatwa yang ditetapkan oleh Pemerintah Hindia Belanda pada tahun 1937."
taman,Taman Nasional Teluk Cenderawasih,-2.54526,135.0106277,"Taman Nasional Teluk Cenderawasih, Papua Tengah, Western New Guinea, Indonesia",Papua Tengah,Western New Guinea,"Taman Nasional Teluk Cenderawasih, Western New Guinea, Papua Tengah",gambar_wisata/Taman_Nasional_Teluk_Cenderawasih,"Papua Barat Daya adalah sebuah provinsi di Indonesia, dan merupakan pemekaran dari provinsi Papua Barat pada tahun 2022. Papua Barat Daya menjadi provinsi ke-38 di Indonesia."
taman,Taman Nasional Tesso Nilo,-0.2205437,101.8731769,"Taman Nasional Tesso Nilo, Pelalawan, Riau, Sumatera, Indonesia",Riau,Pelalawan,"Taman Nasional Tesso Nilo, Pelalawan, Riau",gambar_wisata/Taman_Nasional_Tesso_Nilo,"Taman Nasional Tesso Nilo adalah sebuah taman nasional yang terletak di Kabupaten Pelalawan, Provinsi Riau. Di dalamnya terdapat sedikitnya 360 jenis flora, 107 jenis burung, 50 jenis ikan, 23 jenis mamalia, 18 jenis amfibi, 15 jenis reptil dan 3 jenis primata."
taman,Taman Nasional Ujung Kulon,-6.751449,105.3177956,"Taman Nasional Ujung Kulon, Pandeglang, Banten, Jawa, Indonesia",Banten,Pandeglang,"Taman Nasional Ujung Kulon, Pandeglang, Banten",gambar_wisata/Taman_Nasional_Ujung_Kulon,"Taman Nasional Ujung Kulon terletak di Semenanjung Ujung Kulon, bagian paling barat di Pulau Jawa, Indonesia. Kawasan taman nasional ini pada mulanya meliputi wilayah Krakatau dan beberapa pulau kecil di sekitarnya seperti Pulau Handeuleum dan Pulau Peucang dan Pulau Panaitan."
taman,Taman Nasional Wakatobi,-5.9011111,124.1165972,"Taman Nasional Wakatobi, Sulawesi Tenggara, Sulawesi, Indonesia",Sulawesi Tenggara,Sulawesi,"Taman Nasional Wakatobi, Sulawesi, Sulawesi Tenggara",gambar_wisata/Taman_Nasional_Wakatobi,"Taman Nasional Wakatobi adalah salah satu taman nasional di Indonesia. Letaknya di Kabupaten Wakatobi, Sulawesi Tenggara."
taman,Taman Nasional Wasur,-8.5922228,140.7692643,"Taman Nasional Wasur, Papua Selatan, Western New Guinea, Indonesia",Papua Selatan,Western New Guinea,"Taman Nasional Wasur, Western New Guinea, Papua Selatan",gambar_wisata/Taman_Nasional_Wasur,Deskripsi tidak ditemukan
taman,Taman Nasional Way Kambas,-4.9373689,105.7283403,"Taman Nasional Way Kambas, Lampung Timur, Lampung, Sumatera, Indonesia",Lampung,Lampung Timur,"Taman Nasional Way Kambas, Lampung Timur, Lampung",gambar_wisata/Taman_Nasional_Way_Kambas,"Taman Nasional Way Kambas (TNWK) adalah taman nasional perlindungan gajah yang terletak di daerah Lampung tepatnya di Kecamatan Labuhan Ratu, Lampung Timur, Indonesia. Selain di Way Kambas, sekolah gajah (Pusat Latihan Gajah) juga bisa ditemui di Minas, Riau."
taman,Taman Nusa,-8.5309522,115.3600358,"Taman Nusa Bali, Gianyar, Bali, Nusa Tenggara, 80582, Indonesia",Bali,Gianyar,"Taman Nusa, Gianyar, Bali",gambar_wisata/Taman_Nusa,"Kabupaten Gianyar (bahasa Bali: aksara Bali:  , translit. gya a ) adalah sebuah wilayah kabupaten yang terletak di provinsi Bali, Indonesia."
taman,Taman Sari,-7.7495744,110.3971884,"taman sari, Sinduharjo, Depok, Sleman, Daerah Istimewa Yogyakarta, Jawa, Indonesia",Daerah Istimewa Yogyakarta,Sleman,"Taman Sari, Sleman, Daerah Istimewa Yogyakarta",gambar_wisata/Taman_Sari,"Daerah Istimewa Yogyakarta, disingkat DI Yogyakarta atau DIY adalah daerah Istimewa setingkat provinsi di Indonesia yang merupakan peleburan dari Negara Kesultanan Yogyakarta dan Negara Kadipaten Paku Alaman dengan ibu kota di Kota Yogyakarta. Daerah Istimewa Yogyakarta terletak di bagian selatan Pulau Jawa, dan berbatasan dengan Provinsi Jawa Tengah dan Samudra Hindia."
taman,Taman Spatodhea,-6.3230579,106.8244616,"Taman Spatodhea, Jalan Kebagusan Raya, RW 03, Jagakarsa, Jakarta Selatan, Daerah Khusus ibukota Jakarta, Jawa, 12520, Indonesia",,Daerah Khusus ibukota Jakarta,"Taman Spatodhea, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Taman_Spatodhea,Deskripsi tidak ditemukan
taman,Taman Sukasada,-8.464546,115.6304955,"Taman Ujung Water Palace, Jalan Seraya Karangasem, Ujung Hyang, Ujung, Kecamatan Karangasem, Karangasem, Bali, Nusa Tenggara, 80311, Indonesia",Bali,Karangasem,"Taman Sukasada, Karangasem, Bali",gambar_wisata/Taman_Sukasada,"Taman Ujung atau Taman Sukasada, adalah sebuat taman di banjar Ujung, desa Tumbu, kecamatan Karangasem, Karangasem, Bali. Taman ini terletak sekitar 5 km di sebelah tenggara kota Amlapura."
taman,Taman Suropati,-6.1994502,106.8326426,"Taman Suropati, Menteng, Jakarta Pusat, Daerah Khusus ibukota Jakarta, Jawa, 10310, Indonesia",,Daerah Khusus ibukota Jakarta,"Taman Suropati, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Taman_Suropati,"Kota Malang (bahasa Jawa: Hanacaraka:  , Pegon:  ; pengucapan bahasa Jawa: [ mala ]) adalah sebuah kota yang terletak di Provinsi Jawa Timur, Indonesia, Kota ini merupakan kota terbesar kedua di Jawa Timur setelah Surabaya, dan kota terbesar ke-12 di Indonesia. Kota ini didirikan pada masa Pemerintahan Belanda pada 1 April 1914 dengan E.K Broeveldt sebagai wali kota pertama."
taman,Taman Udayana,-8.5721301,116.1025692,"Taman Udayana, Lingk. Dasan Sari, Kel. Kebon Sari, Mataram, Kec. Selaparang, Nusa Tenggara Barat, Nusa Tenggara, Indonesia",Nusa Tenggara Barat,Mataram,"Taman Udayana, Mataram, Nusa Tenggara Barat",gambar_wisata/Taman_Udayana,"Kerajaan Medang (Jawa kuno:    , translit. ka atwan m a ) atau sering disebut juga Medang Kuno adalah kerajaan agraris sekaligus talasokrasi yang berdiri di Jawa Tengah pada abad ke-8 Masehi, didirikan oleh Sanjaya, kemudian berpindah ke Jawa Timur pada abad ke-10 Masehi, pada masa Dyah Balitung dan Dyah Pu Sindok."
taman,Taman Waduk Pluit,-6.115239,106.7948586,"Taman Waduk Pluit, Pluit, Penjaringan, Jakarta Utara, Daerah Khusus ibukota Jakarta, Jawa, 14350, Indonesia",,Daerah Khusus ibukota Jakarta,"Taman Waduk Pluit, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Taman_Waduk_Pluit,
wahana keluarga,Ancol Dreamland,-6.1215807,106.8371407,"Taman Impian Jaya Ancol, No.7, Jalan Pademangan VIII, RW 10, Pademangan Timur, Pademangan, Jakarta Utara, Daerah Khusus ibukota Jakarta, Jawa, 14430, Indonesia",,Daerah Khusus ibukota Jakarta,"Ancol Dreamland, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Ancol_Dreamland,Deskripsi tidak ditemukan
wahana keluarga,Batu Night Spectacular,-7.8964168,112.5345322,"Batu Night Spectacular BNS, Jalan Raya Oro-Oro Ombo, Oro-oro Ombo, Kota Batu, Klojen, Jawa Timur, Jawa, 65316, Indonesia",Jawa Timur,Kota Batu,"Batu Night Spectacular, Kota Batu, Jawa Timur",gambar_wisata/Batu_Night_Spectacular,"Kota Batu (bahasa Jawa:  Hanacaraka:  , Pegon:  ; pengucapan bahasa Jawa: [ bat u]) adalah sebuah kota wisata di Provinsi Jawa Timur, Indonesia. Kota ini terletak 90 km sebelah barat daya Surabaya atau 15 km sebelah barat laut Malang."
wahana keluarga,Batu Secret Zoo,-7.8881687,112.529164,"Batu Secret Zoo, Drun Store Pohon Inn, Oro-oro Ombo, Kota Batu, Klojen, Jawa Timur, Jawa, 65316, Indonesia",Jawa Timur,Kota Batu,"Batu Secret Zoo, Kota Batu, Jawa Timur",gambar_wisata/Batu_Secret_Zoo,"Kota Batu (bahasa Jawa:  Hanacaraka:  , Pegon:  ; pengucapan bahasa Jawa: [ bat u]) adalah sebuah kota wisata di Provinsi Jawa Timur, Indonesia. Kota ini terletak 90 km sebelah barat daya Surabaya atau 15 km sebelah barat laut Malang."
wahana keluarga,Dago Dreampark,-6.8476037,107.6254233,"Dago Dreampark, Jalan Dago Giri, Mekarwangi, Bandung Barat, Jawa Barat, Jawa, 40139, Indonesia",Jawa Barat,Bandung Barat,"Dago Dreampark, Bandung Barat, Jawa Barat",gambar_wisata/Dago_Dreampark,"Koridor 4 Metro Jabar Trans merupakan salah satu koridor Metro Jabar Trans yang melayani rute dari Leuwipanjang menuju Dago. Meskipun demikian, rute perjalanan saat ini tidak melalui Terminal Dago, melainkan berakhir di Halte UNPAD Dipatiukur."
wahana keluarga,Dunia Fantasi,-6.1242122,106.832156,"Dunia Fantasi, Marina, Kawasan Wisata Ancol, Ancol, Pademangan, Jakarta Utara, Daerah Khusus ibukota Jakarta, Jawa, 14430, Indonesia",,Daerah Khusus ibukota Jakarta,"Dunia Fantasi, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Dunia_Fantasi,"Kota Malang (bahasa Jawa: Hanacaraka:  , Pegon:  ; pengucapan bahasa Jawa: [ mala ]) adalah sebuah kota yang terletak di Provinsi Jawa Timur, Indonesia, Kota ini merupakan kota terbesar kedua di Jawa Timur setelah Surabaya, dan kota terbesar ke-12 di Indonesia. Kota ini didirikan pada masa Pemerintahan Belanda pada 1 April 1914 dengan E.K Broeveldt sebagai wali kota pertama."
wahana keluarga,Dunia Fantasi Ancol,-6.1242122,106.832156,"Dunia Fantasi, Marina, Kawasan Wisata Ancol, Ancol, Pademangan, Jakarta Utara, Daerah Khusus ibukota Jakarta, Jawa, 14430, Indonesia",,Daerah Khusus ibukota Jakarta,"Dunia Fantasi Ancol, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Dunia_Fantasi_Ancol,
wahana keluarga,Farmhouse Lembang,-6.8321699,107.6057512,"Farmhouse Lembang, 14, Gudangkahuripan, Bandung Barat, Jawa Barat, Jawa, Indonesia",Jawa Barat,Bandung Barat,"Farmhouse Lembang, Bandung Barat, Jawa Barat",gambar_wisata/Farmhouse_Lembang,
wahana keluarga,Go! Wet Waterpark Bekasi,-6.2977617,107.0505373,"Go! Wet Waterpark, Grand Lake Boulevard, Grand Wisata Bekasi, Grand Wisata, Bekasi, Kab Bekasi, Jawa Barat, Jawa, 17510, Indonesia",Jawa Barat,Bekasi,"Go! Wet Waterpark Bekasi, Bekasi, Jawa Barat",gambar_wisata/Go!_Wet_Waterpark_Bekasi,"Tambun Selatan (disingkat Tamsel, nama sebelumnya: Tamboen) adalah salah satu dari kecamatan yang berada di wilayah Kabupaten Bekasi, Jawa Barat, Indonesia.
Tambun Selatan merupakan salah satu dari 23 kecamatan dengan jumlah penduduk terpadat di Kabupaten Bekasi."
wahana keluarga,Grand Puri Waterpark Yogyakarta,-7.8778724,110.3532303,"Grand Puri Waterpark, Jalan Melati Wetan, Timbulharjo, Sewon, Bantul, Daerah Istimewa Yogyakarta, Jawa, 55715, Indonesia",Daerah Istimewa Yogyakarta,Bantul,"Grand Puri Waterpark Yogyakarta, Bantul, Daerah Istimewa Yogyakarta",gambar_wisata/Grand_Puri_Waterpark_Yogyakarta,Deskripsi tidak ditemukan
wahana keluarga,Green Canyon Pangandaran,-7.7331415,108.4391618,"Green Canyon, Jalan Karangpaci, Kertayasa, Pangandaran, Jawa Barat, Jawa, 46394, Indonesia",Jawa Barat,Pangandaran,"Green Canyon Pangandaran, Pangandaran, Jawa Barat",gambar_wisata/Green_Canyon_Pangandaran,"Kabupaten Pangandaran (Aksara Sunda:  ) adalah sebuah wilayah kabupaten yang terletak di bagian ujung tenggara Provinsi Jawa Barat, Indonesia. Ibu kotanya adalah Kecamatan Parigi."
wahana keluarga,Jogja Bay Waterpark,-7.7472493,110.4189062,"Waterboom Jogja, Jalan Utara Stadion, Wedomartani, Sleman, Daerah Istimewa Yogyakarta, Jawa, 55821, Indonesia",Daerah Istimewa Yogyakarta,Sleman,"Jogja Bay Waterpark, Sleman, Daerah Istimewa Yogyakarta",gambar_wisata/Jogja_Bay_Waterpark,"Jogja Bay Waterpark atau Jogja Bay (bahasa Jawa:   'Teluk Ngayogya') adalah salah satu taman wisata air atau waterpark terbesar di Asia Tenggara yang berlokasi di Yogyakarta, Indonesia. Taman wisata air ini dibuka secara resmi pada 20 Desember 2015."
wahana keluarga,Kampung Gajah Wonderland,-6.8295078,107.5965635,"Kampung Gajah Wonderland, #KM3,8, Jalan Sersan Bajuri, Gudangkahuripan, Bandung Barat, Jawa Barat, Jawa, 40154, Indonesia",Jawa Barat,Bandung Barat,"Kampung Gajah Wonderland, Bandung Barat, Jawa Barat",gambar_wisata/Kampung_Gajah_Wonderland,"Kabupaten Bandung Barat (bahasa Sunda:    , translit. Bandung Kulon) adalah kabupaten di Provinsi Jawa Barat, Indonesia."
wahana keluarga,Saloka Theme Park,-7.2801381,110.457617,"Saloka Theme Park, Gumuksari, Lopait, Kabupaten Semarang, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Kabupaten Semarang,"Saloka Theme Park, Kabupaten Semarang, Jawa Tengah",gambar_wisata/Saloka_Theme_Park,"Saloka Theme Park atau Saloka Park (bahasa Jawa:   'Taman Saloka') adalah taman hiburan tematik yang terletak di Kabupaten Semarang, Jawa Tengah. Nama Saloka terinspirasi dari tokoh legenda rakyat Rawa Pening, yaitu Ki Hajar Salokantara yang memiliki anak bernama Baru Klinthing."
wahana keluarga,Sindu Kusuma Edupark,-7.7658888,110.3557753,"Sindu Kusuma Edupark, Jalan Jambon V, Kricak, Tegalrejo, Sinduadi, Mlati, Sleman, Daerah Istimewa Yogyakarta, Jawa, 55242, Indonesia",Daerah Istimewa Yogyakarta,Sleman,"Sindu Kusuma Edupark, Sleman, Daerah Istimewa Yogyakarta",gambar_wisata/Sindu_Kusuma_Edupark,"Sindu Kusuma Edupark (SKE) adalah destinasi wisata yang terletak di Yogyakarta, Indonesia, yang menggabungkan elemen hiburan dan edukasi. Diresmikan pada Desember 2014, taman ini telah menjadi salah satu tempat rekreasi yang populer, terutama bagi keluarga dan anak-anak."
wahana keluarga,Taman Impian Jaya Ancol,-6.1215807,106.8371407,"Taman Impian Jaya Ancol, No.7, Jalan Pademangan VIII, RW 10, Pademangan Timur, Pademangan, Jakarta Utara, Daerah Khusus ibukota Jakarta, Jawa, 14430, Indonesia",,Daerah Khusus ibukota Jakarta,"Taman Impian Jaya Ancol, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Taman_Impian_Jaya_Ancol,
wahana keluarga,Taman Mini Indonesia Indah,-6.3026341,106.8952962,"Taman Mini Indonesia Indah, Gang An Nur 2C, RW 10, Lubang Buaya, Cipayung, Jakarta Timur, Daerah Khusus ibukota Jakarta, Jawa, 13810, Indonesia",,Jakarta Timur,"Taman Mini Indonesia Indah, Jakarta Timur, nan",gambar_wisata/Taman_Mini_Indonesia_Indah,"Kabupaten Batang (bahasa Jawa: Hanacaraka:  , Pegon:  , translit. Batang) adalah sebuah wilayah kabupaten yang terletak di Provinsi Jawa Tengah, Indonesia."
wahana keluarga,Taman Remaja Surabaya,-7.252909,112.7519455,"Taman Remaja Surabaya, RW 04, Tambaksari, Surabaya, Jawa Timur, Jawa, Indonesia",Jawa Timur,Surabaya,"Taman Remaja Surabaya, Surabaya, Jawa Timur",gambar_wisata/Taman_Remaja_Surabaya,"Pengeboman Surabaya 2018 adalah rangkaian peristiwa meledaknya bom di berbagai tempat di Surabaya dan Sidoarjo, Jawa Timur pada 13 14 Mei 2018. Tiga tempat di antaranya tempat ibadah di Gereja Santa Maria Tak Bercela, GKI Diponegoro, dan Gereja Pantekosta Pusat Surabaya (GPPS) Jemaat Sawahan."
wahana keluarga,The Jungle Bogor,-6.6344256,106.7954514,"The Jungle Adventure Water Park, Bogor Selatan, Bogor, Jawa Barat, Jawa, Indonesia",Jawa Barat,Bogor,"The Jungle Bogor, Bogor, Jawa Barat",gambar_wisata/The_Jungle_Bogor,"Sekolah Menengah Atas Negeri 4 Bogor atau yang disingkat dengan SMAN 4 Bogor adalah sekolah menengah atas yang berdiri di wilayah Kecamatan Bogor Selatan, Bogor, Jawa Barat, Indonesia."
wahana keluarga,The Park Mall Solo,-7.5988732,110.8163039,"The Park Mall, Jalan Insinyur Soekarno, Grogol, Sukoharjo, Jawa Tengah, Jawa, 57552, Indonesia",Jawa Tengah,Sukoharjo,"The Park Mall Solo, Sukoharjo, Jawa Tengah",gambar_wisata/The_Park_Mall_Solo,"The Park Solo adalah sebuah pusat perbelanjaan yang terletak di Grogol, Sukoharjo, Jawa Tengah. Didirikan pada tahun 2013, mal ini berada di kawasan Solo Baru, sebuah pusat bisnis yang dibangun untuk menyangga keniagaan Surakarta."
wahana keluarga,Trans Studio Cibubur,-6.3746768,106.9023871,"Trans Studio Mall Cibubur, Jalan Jambore, RW 05, Pondok Ranggon, Cipayung, Jakarta Timur, Depok ᮓᮦᮕᮧᮊ᮪, Jawa Barat, Jawa, 16454, Indonesia",Jawa Barat,Jakarta Timur,"Trans Studio Cibubur, Jakarta Timur, Jawa Barat",gambar_wisata/Trans_Studio_Cibubur,"Trans Studio Mall Cibubur adalah sebuah pusat perbelanjaan yang terletak di Depok, Jawa Barat. Didirikan pada tahun 2019, mal ini adalah cabang keempat mal milik Trans Shopping Mall Group yang dikelola melalui merek Trans Studio, menyusul Trans Studio Mall Makassar, Trans Studio Mall Bandung, dan Trans Studio Mall Bali."
wahana keluarga,Trans Studio Makassar,-5.1588529,119.3940742,"Trans Studio Mall, Maccini Sombala, Tamalate, Makassar, Sulawesi Selatan, Sulawesi, 90134, Indonesia",Sulawesi Selatan,Makassar,"Trans Studio Makassar, Makassar, Sulawesi Selatan",gambar_wisata/Trans_Studio_Makassar,"Kota Makassar (Lontara Makassar:    , transliterasi: Kota Mangkasara'), sebelumnya bernama Ujung Pandang (nama benteng suku makassar), adalah ibu kota provinsi Sulawesi Selatan, Indonesia. 
Sebelumnya, kota yang sejak 1971 hingga 1999 dikenal secara resmi sebagai Ujung Pandang ini merupakan kota terbesar di wilayah Indonesia Timur dan pusat kota terbesar ketujuh di Indonesia dari jumlah penduduk setelah Jakarta, Surabaya, Medan, Bandung, Semarang, dan Palembang."
wahana keluarga,Umbul Ponggok,-7.6127787,110.6359128,"R. Mas bagio di umbul ponggok, Jalan Pusur, Wangen, Klaten, Jawa Tengah, Jawa, 57482, Indonesia",Jawa Tengah,Klaten,"Umbul Ponggok, Klaten, Jawa Tengah",gambar_wisata/Umbul_Ponggok,"Umbul Ponggok merupakan wisata air yang terletak di desa Ponggok, Klaten, Jawa Tengah. Umbul Ponggok merupakan mata air yang dimanfaatkan menjadi objek wisata, pemandian, dan selam permukaan."
wahana keluarga,Waterbom Bali,-8.7282927,115.170627,"Waterbom Bali, Gang Kingkong, Kuta, Badung, Bali, Nusa Tenggara, 80361, Indonesia",Bali,Badung,"Waterbom Bali, Badung, Bali",gambar_wisata/Waterbom_Bali,Deskripsi tidak ditemukan
wahana keluarga,Waterboom Jakarta,-6.1132402,106.7490248,"Waterboom Jakarta 2, Jalan Marina Indah, RW 05, Kamal Muara, Penjaringan, Jakarta Utara, Daerah Khusus ibukota Jakarta, Jawa, 14470, Indonesia",,Daerah Khusus ibukota Jakarta,"Waterboom Jakarta, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Waterboom_Jakarta,
wahana keluarga,Waterboom Lippo Cikarang,-6.3316066,107.138407,"Waterboom Lippo Cikarang, Jalan Menteng Padma, Lippo Cikarang, Sukaresmi, Kab Bekasi, Jawa Barat, Jawa, 17550, Indonesia",Jawa Barat,Jawa,"Waterboom Lippo Cikarang, Jawa, Jawa Barat",gambar_wisata/Waterboom_Lippo_Cikarang,"PT Lippo Cikarang Tbk adalah sebuah perusahaan properti yang berkantor pusat di Bekasi. Properti utama dari perusahaan ini terletak di Cikarang, Jawa Barat, dengan luas sekitar 3.250 hektar."
wahana keluarga,Wonderland Karawang,-6.326002,107.2901281,"Wonderland Adventure Waterpark Galuh Mas Karawang, Jalan Raya Galuhmas, Metropolis, Sukaharja, Karawang ᮊᮛᮝᮀ, Jawa Barat, Jawa, 41361, Indonesia",Jawa Barat,Karawang ,"Wonderland Karawang, Karawang ᮊᮛᮝᮀ, Jawa Barat",gambar_wisata/Wonderland_Karawang,Deskripsi tidak ditemukan
wisata  religi,Kertha Gosa,-8.5354185,115.4035849,"Kertha Gosa, Jalan Puputan, Semarapura, Klungkung, Bali, Nusa Tenggara, 80761, Indonesia",Bali,Klungkung,"Kertha Gosa, Klungkung, Bali",gambar_wisata/Kertha_Gosa,Deskripsi tidak ditemukan
wisata alam,Campuhan Ridge Walk,-8.5037726,115.2547973,"Campuhan Ridge Walk, Ubud, Gianyar, Bali, Nusa Tenggara, 80571, Indonesia",Bali,Gianyar,"Campuhan Ridge Walk, Gianyar, Bali",gambar_wisata/Campuhan_Ridge_Walk,Deskripsi tidak ditemukan
wisata alam,Ciletuh Geopark,-7.0413411,106.546804,"Geopark Ciletuh, Loji, Kab Sukabumi, Jawa Barat, Jawa, 43364, Indonesia",Jawa Barat,Kab Sukabumi,"Ciletuh Geopark, Kab Sukabumi, Jawa Barat",gambar_wisata/Ciletuh_Geopark,"Kabupaten Sukabumi (Aksara Sunda:    ) adalah sebuah wilayah kabupaten yang berada di bagian barat daya Provinsi Jawa Barat, Indonesia. Ibu kotanya adalah Kecamatan Palabuhanratu."
wisata alam,Curug Benowo,-7.1577708,110.3572378,"Curug Benowo, Kendal, Jawa Tengah, Jawa, Indonesia",Jawa Tengah,Kendal,"Curug Benowo, Kendal, Jawa Tengah",gambar_wisata/Curug_Benowo,"Kabupaten Kendal (bahasa Jawa: Hanacaraka:  , Pegon:  , translit. Kendhal) adalah sebuah wilayah kabupaten yang terletak di Provinsi Jawa Tengah, Indonesia."
wisata alam,Curug Cibereum,-6.7540556,106.9864083,"Curug Cibereum, Cianjur, Jawa Barat, Jawa, Indonesia",Jawa Barat,Cianjur,"Curug Cibereum, Cianjur, Jawa Barat",gambar_wisata/Curug_Cibereum,Deskripsi tidak ditemukan
wisata alam,Curug Cikaso,-7.3605364,106.6176073,"Curug Cikaso, Cidahu, Kab Sukabumi, Jawa Barat, Jawa, Indonesia",Jawa Barat,Kab Sukabumi,"Curug Cikaso, Kab Sukabumi, Jawa Barat",gambar_wisata/Curug_Cikaso,"Air Terjun Cikaso, (bahasa Sunda: Curug Cikaso) adalah sebuah air terjun yang terletak di selatan Kabupaten Sukabumi. Air terjun ini juga dikenal sebagai Curug Luhur, tetapi nama Curug Cikaso lebih dikenal masyarakat sekitar dikarenakan aliran airnya berasal dari anak Sungai Cikaso yaitu Sungai Cicurug."
